"","x"
"1",NA
"2",-0.00485212215008678
"3",0.00971990075742311
"4",0.00237506907151089
"5",-0.0102594781285753
"6",-0.00659933674364159
"7",0.0223056284925477
"8",-0.0107324910508323
"9",-0.00159645071863564
"10",0.00276222099887439
"11",0.00135431496925807
"12",-0.00120977123989276
"13",-0.00099631701118375
"14",0.00831664261110856
"15",-0.0146954893751382
"16",0.00747794052324177
"17",0.00264857297739439
"18",-0.0011949061891243
"19",0.0114443294492397
"20",-0.0210320941911765
"21",0.00685597333628133
"22",-0.0149887827726638
"23",0.00491996493489299
"24",-0.00813249109087919
"25",0.0261379359488627
"26",-0.019575410274436
"27",0.0149670556043392
"28",-0.00231633531428042
"29",-0.0043471193086983
"30",-0.00639113751852849
"31",0.0190634298211549
"32",-0.0014747690436134
"33",-0.00511483004216854
"34",-0.010125844892387
"35",0.0101079607288434
"36",0.0120268550061428
"37",-0.0112864895401627
"38",-0.00735949203204833
"39",-0.000713189192696158
"40",-0.0126703703920701
"41",-5.516962637701e-06
"42",0.00916608359892098
"43",-0.00536123183529223
"44",0.0177609730624512
"45",-0.00910570927015593
"46",0.00517141264243387
"47",0.00237556366927612
"48",-0.012655519852096
"49",0.00695157556228923
"50",0.00772001010444685
"51",-0.0133775004639098
"52",0.0102339833878223
"53",-0.00385465710581147
"54",-0.0121927697313614
"55",0.00503344321655057
"56",0.00736647237431249
"57",0.00904611532894864
"58",-0.0130862841214055
"59",-0.00073818314242131
"60",0.00825772016177568
"61",-0.00459580289617234
"62",-0.000913782459584678
"63",-0.00292409183254997
"64",0.00310608528862457
"65",0.0044012318017808
"66",-0.0135311747049263
"67",0.0192672667224879
"68",-0.0088588999134207
"69",0.0156780188241918
"70",-0.0160558049773926
