"","x"
"1",NA
"2",-0.0043447227147964
"3",0.00735744283814714
"4",0.00263882668023074
"5",-0.00765897410393036
"6",-0.0109054857898216
"7",0.0142466485028186
"8",-0.00134319408156064
"9",-0.00631837408175204
"10",0.00598933073966575
"11",0.00133007504387222
"12",-0.00399567807408607
"13",-0.00166378118830151
"14",0.0059949037441037
"15",-0.00167279642676954
"16",0.0019880199479184
"17",-0.00530252784021944
"18",-0.00232068341065119
"19",0.0136145336062728
"20",-0.0152386197465559
"21",0.0105644831952369
"22",-0.00793225776455263
"23",0.00428724764288842
"24",-0.00165181102609587
"25",-0.00198109267180748
"26",0.00429656603232577
"27",0.00098675246568896
"28",-0.00560643719747239
"29",-0.00165769998721063
"30",0.00230248844564106
"31",0.0122883932426835
"32",-0.0096413249269944
"33",0.00131406002077206
"34",-0.00361158754689933
"35",0.00032575587574079
"36",0.0098667248340692
"37",-0.00953113777594672
"38",-0.0035921436420687
"39",0.00653847535563085
"40",-0.00556841483245778
"41",-0.00789747206721737
"42",0.0101686828520388
"43",0.00299330537513097
"44",-0.000667282325785091
"45",-0.00166036840356035
"46",0.00332064840681146
"47",-0.00133201565517399
"48",-0.00364048941547295
"49",0.00364187365257168
"50",0.00132271343135277
"51",-0.00694230229790225
"52",0.00197157105331678
"53",-0.00133522342851335
"54",0.00032034475702963
"55",-0.00202000842467049
"56",0.00266391565337402
"57",0.00438020886560919
"58",-0.00674138737611739
"59",0.00708567276561948
"60",-0.0030456879301911
"61",-0.00135414137560435
"62",0.00338532520121423
"63",-0.0033885338353638
"64",0.00169208875689412
"65",0.00237809773357935
"66",0.00169318360472671
"67",-1.14676479302501e-05
"68",-0.00472840519747266
"69",0.00539635945833721
"70",-0.00404861687073613
